有气质,122.98592384188527
超值,105.98212793983147
有气场,105.27586084480092
精致,100.35246855775014
细心,99.90617803039218
cute,98.59370848646549
有女人味,96.22413154713288
赏心悦目,93.23529341545984
喜欢这张,92.87955548997724
豐富,91.32071479033075
有范儿,89.98543410998302
盛大,89.89579446802269
动听,89.84643343809795
粉嫩,89.04614237989774
灵动,88.95654572969913
睿智,88.8974587993276
复古,88.40002989388246
慈祥,87.12951308292865
幸福快乐,86.3218898243131
有范,86.03985016831449
与众不同,85.70279204101848
养眼,84.87624151809685
隆重,84.7307475118912
痴迷,84.56362127413196
有智慧,84.11306749230485
开朗,83.52218963274059
百搭,83.10523475426406
有魅力,82.45451587487536
火红,82.27066241196091
熱血,82.21149611007978
油菜花,81.77744137020491
有意境,81.24754813721378
有才华,80.80091444411435
有个性,80.66942093445496
舒适,80.40022505384091
受用,80.32219860926341
sexy,80.31427402838436
口耐,80.29124937032392
飘逸,79.8169459654357
奇特,79.46619593576146
纯净,79.12213032768884
欢型,78.73214320067211
有腔调,78.60333300873556
甜美,78.53215799383071
闪耀,78.21340075051627
饱满,78.18734800804637
悠闲,77.1549368940648
周到,76.85020010955978
帥氣,75.99234321199783
陶醉,75.95983602697511
靓丽,75.89473884264514
对称,75.69190364955904
精美,75.61272399094177
有质感,75.32938390889467
貼心,75.22297377135835
有味道,74.97198212774904
厚实,74.82078547562763
受欢迎,74.52015616607184
振奋人心,74.2434239202795
卡哇伊,74.06844356417412
有型,74.03278956298315
美妙,73.9271973383944
丰富,73.71659936264429
欢快,73.71352716369906
出色,73.45743166580678
奢华,73.31674876373764
清澈,73.19716677007095
帅气,72.89585566243247
晴朗,72.6938257535247
溫馨,72.06841512450815
实惠,72.00888029286487
适合你,72.00620616692244
嗨皮,71.85060559021738
范儿,71.0073038140134
深厚,70.89256495140962
鸡冻,70.29281163089199
有特色,70.2330192201795
贱贱,70.17897062347981
无忧无虑,69.70994736208402
色彩,69.67991942469509
出乎意料,69.48532131174817
好聽,69.29026117224893
快活,69.2605883118056
俏皮,69.05794615540317
有心思,68.3553896111791
激动人心,68.12358046604301
魅惑,68.08343523573005
令人感动,67.68108467680786
有创意,67.667469558876
绅士,67.66000573744694
厚重,67.61407079583184
立体,67.12490400175196
原始,67.10929719934953
cool,66.8843413224183
般配,66.60543948310179
大气,66.4845430414885
出彩,66.46822421025294
繁华,66.46465130496183
古老,66.40070446897391
优美,66.31444790418094
便捷,66.26120611703128
好玩儿,66.21398825116599
专注,66.0260869920081
青涩,66.01979106475132
經典,65.75170114065816
友善,65.55842875878186
小女人,65.35709421550145
谦虚,65.35425397752064
无私,65.35067059177386
清爽,65.33167037823705
收获,65.042474280431
优惠,64.79693375991387
有感染力,64.71343490233399
强劲,64.54781897925977
溫暖,64.46114520883253
值得纪念,64.45732695956376
迷人,64.24348409729113
有前途,64.23976073436823
洋气,64.0001711343963
向往,63.85022334834376
讲究,63.69611307697773
写意,63.54230641091874
帥,63.34967028360717
愉悦,63.319300666878625
整齐,63.112178376264126
口爱,62.98173730652203
舒心,62.88679744789513
闷骚,62.457279265686836
客气,62.36397502006765
美轮美奂,62.27725050343903
高雅,62.145157187620654
惊艳,62.1218285221619
可耐,61.39191111652632
窝心,61.381573051766644
孝顺,61.38079461249321
无与伦比,61.376566768382
别样,61.17322274904935
喜欢他,61.04151491795323
有默契,60.76738576669185
鲜艳,60.481210527351955
贴心,60.24165966001246
柔美,60.21487179116995
油菜,60.07082818823421
宽松,59.92395688086775
讨人喜欢,59.8032027801085
贤惠,59.652946783867705
清晰,59.50189134501843
惬意,59.48409139712219
荣幸,59.407736456973694
喜庆,59.31169833580632
興奮,59.007488493504916
古典,58.805950415078534
搭配,58.77636868609312
清纯,58.74086492785609
舒坦,58.71043851098149
厲害,58.60400986890604
恩爱,58.53651335268217
澎湃,58.48796682130879
有缘,58.37346427122456
优质,58.2161088919767
活泼,58.04637808315505
有品味,57.981708633905626
绚丽,57.89460390240907
优雅,57.84114659913686
动感,57.6822853731861
不简单,57.607426658310835
妖娆,57.60081773660056
有吸引力,57.52418150021504
丰厚,57.312252148465376
凉爽,57.24164331763839
驚喜,57.23700430429632
明媚,57.06883784175047
默契,56.95390361532674
新颖,56.6920780832271
巧妙,56.671731573362514
難忘,56.431300752781596
柔和,56.43104501514512
深邃,56.207539734659704
美麗,56.160679393496864
显眼,55.91832845729429
nice,55.90150523416958
真挚,55.83740550453007
简洁,55.60592688893007
宽广,55.00225263081157
上镜,54.77344747197817
有气势,54.59911853878205
